timestamp,time,service,service_id,cpu_usage_millicores,memory_usage_bytes,pod_replicas_count,allocated_cpu_quota_millicores,error_rate_ratio,request_per_second,latency_p50_seconds,latency_p95_seconds,latency_p99_seconds,cpu_usage_millicores_norm,memory_usage_bytes_norm,pod_replicas_count_norm,allocated_cpu_quota_millicores_norm,error_rate_ratio_norm,request_per_second_norm,latency_p50_seconds_norm,latency_p95_seconds_norm,latency_p99_seconds_norm,target_cpu_usage_millicores,target_request_per_second,target_error_rate_ratio,target_latency_p99_seconds,target_cpu_usage_millicores_norm,target_request_per_second_norm,target_error_rate_ratio_norm,target_latency_p99_seconds_norm
1779843093,2026-05-27 00:51:33+00:00,adservice,0,4.93574601335327,140320768.0,1.0,300.00000000000006,0.0,0.0,0.0,0.0,0.0,0.003593736858342449,0.44091451988221,0.1,0.25000000000000006,0.0,0.0,0.0,0.0,0.0,4.3425642923731065,0.0,0.0,0.0,0.003161838821325518,0.0,0.0,0.0
1779843108,2026-05-27 00:51:48+00:00,adservice,0,4.3425642923731065,140324864.0,1.0,300.00000000000006,0.0,0.0,0.0,0.0,0.0,0.003161838821325518,0.4409273902926216,0.1,0.25000000000000006,0.0,0.0,0.0,0.0,0.0,3.83319951065128,0.0,0.0,0.0,0.002790968240573804,0.0,0.0,0.0
1779843123,2026-05-27 00:52:03+00:00,adservice,0,3.83319951065128,140324864.0,1.0,300.00000000000006,0.0,0.0,0.0,0.0,0.0,0.002790968240573804,0.4409273902926216,0.1,0.25000000000000006,0.0,0.0,0.0,0.0,0.0,4.02833487599537,0.0,0.0,0.0,0.0029330470981377785,0.0,0.0,0.0
1779843138,2026-05-27 00:52:18+00:00,adservice,0,4.02833487599537,140320768.0,1.0,300.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0029330470981377785,0.44091451988221,0.1,0.25000000000000006,0.0,0.0,0.0,0.0,0.0,3.9960786229179415,0.0,0.0,0.0,0.002909561188351748,0.0,0.0,0.0
1779843153,2026-05-27 00:52:33+00:00,adservice,0,3.9960786229179415,140320768.0,1.0,300.00000000000006,0.0,0.0,0.0,0.0,0.0,0.002909561188351748,0.44091451988221,0.1,0.25000000000000006,0.0,0.0,0.0,0.0,0.0,4.197010573888642,0.0,0.0,0.0,0.003055860563617106,0.0,0.0,0.0
1779843168,2026-05-27 00:52:48+00:00,adservice,0,4.197010573888642,140320768.0,1.0,300.00000000000006,0.0,0.0,0.0,0.0,0.0,0.003055860563617106,0.44091451988221,0.1,0.25000000000000006,0.0,0.0,0.0,0.0,0.0,5.353129738378145,0.0,0.0,0.0,0.0038976356555326047,0.0,0.0,0.0
1779843183,2026-05-27 00:53:03+00:00,adservice,0,5.353129738378145,140345344.0,1.0,300.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0038976356555326047,0.44099174234467986,0.1,0.25000000000000006,0.0,0.0,0.0,0.0,0.0,14.19214209857864,3.244444444444444,0.0,0.045125,0.010333356704439717,0.004715076942950798,0.0,0.0014785386631716907
1779843198,2026-05-27 00:53:18+00:00,adservice,0,14.19214209857864,140955648.0,1.0,300.00000000000006,0.0,3.244444444444444,0.00425,0.025625,0.045125,0.010333356704439717,0.4429094334960153,0.1,0.25000000000000006,0.0,0.004715076942950798,0.001628352490421456,0.002166103127641589,0.0014785386631716907,24.58145713076875,11.999999999999998,0.0,0.0297916666666667,0.017897859469189367,0.01743932567940706,0.0,0.0009761358671909142
1779843213,2026-05-27 00:53:33+00:00,adservice,0,24.58145713076875,141062144.0,1.0,300.00000000000006,0.0,11.999999999999998,0.0034371859296482,0.0093576388888888,0.0297916666666667,0.017897859469189367,0.44324406416671813,0.1,0.25000000000000006,0.0,0.01743932567940706,0.0013169294749609962,0.0007910092044707354,0.0009761358671909142,30.06464084994128,19.95555555555556,0.0,0.0223321428571428,0.021890187960028017,0.02900095270390286,0.0,0.000731721587717654
1779843228,2026-05-27 00:53:48+00:00,adservice,0,30.06464084994128,141066240.0,1.0,300.00000000000006,0.0,19.95555555555556,0.0033550624133148,0.0089606481481481,0.0223321428571428,0.021890187960028017,0.4432569345771298,0.1,0.25000000000000006,0.0,0.02900095270390286,0.001285464526174253,0.0007574512382204649,0.000731721587717654,31.143144140805656,24.97665590219141,0.0,0.0099505287587479,0.022675450616926714,0.03629800305506672,0.0,0.00032603305238361403
