timestamp,phase,error_injected,load_level,group,service,r_old,r_new,action,effective_delta,cpu_before,rps_before,err_before,lat_before,cpu_after,rps_after,err_after,lat_after
1782303600,targeted_capacity,0,420,core,productcatalogservice,2,3,1,1,178.34569426268703,688.8,0,0.03830710955710942,144.54698982375163,678.8333333333333,0,0.04173284734133793
1782303736,targeted_capacity,0,420,core,frontend,2,3,1,1,407.1975524806231,119.86666666666666,0.0,2.461849410131853,464.8666125559455,118.7,0.0,2.462147368421052
1782303872,targeted_capacity,0,420,core,frontend,2,3,1,1,632.5803805623868,122.43333333333332,0.0,2.460685920577617,636.1068928060441,121.16666666666667,0.0,2.4651254826254827
1782304008,targeted_capacity,0,420,core,cartservice,1,2,1,1,77.0037696640807,189.07198074888862,0,0.03791514764486894,93.36774180739548,188.36666666666667,0,0.04193154761904758
1782304144,targeted_capacity,0,420,core,productcatalogservice,2,1,-1,-1,172.20746852339627,650.3333333333334,0,0.041434919210053996,151.41156060172884,676.7666666666668,0,0.03489843749999983
1782304279,targeted_capacity,0,420,core,frontend,4,4,0,0,625.8289374987266,121.83333333333334,0.0,2.461094759511845,633.301351150984,121.5,0.0,2.4628293736501083
1782304415,targeted_capacity,0,420,core,checkoutservice,1,2,1,1,75.59402229763681,10.93351667277798,0,0.2302599918398585,76.71500212090791,13.333333333333332,0,0.2100000000000003
1782304551,targeted_capacity,0,420,core,cartservice,3,4,1,1,97.40439423764725,189.9649868906368,0,0.03905778819234348,90.58244731566525,192.66666666666666,0,0.03586075949367085
1782304687,targeted_capacity,0,420,core,checkoutservice,2,1,-1,-1,94.8878718163275,14.704668512279998,0,0.2059970222017697,78.5201213449656,12.538948386881527,0,0.2085309107412145
1782304823,targeted_capacity,0,420,core,cartservice,5,4,-1,-1,98.41726374243225,191.3012401240124,0,0.025525301639821977,83.41367823670473,188.49918672088526,0,0.03952739166347246
